price_czk,district,size_m2,room_count,has_separate_kitchen,floor_number,total_floors,building_type,condition,ownership,furnished,elevator,has_balcony,has_terrace,has_cellar,has_parking
22490,Praha 5,46,2,False,2,,Panelová,Po rekonstrukci,Osobní,Partially,Unknown,False,False,True,False
30990,Praha 4,88,4,False,6,7.0,Cihlová,Po rekonstrukci,Osobní,No,Yes,True,False,True,True
19990,Praha 10,52,3,True,1,,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,True,False
27490,Praha 8,69,4,True,6,,Panelová,Po rekonstrukci,Osobní,No,Yes,True,False,False,False
22490,Praha 4,72,4,True,6,,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,True,False
16490,Praha 9,40,2,False,5,,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
19990,Praha 9,32,1,False,4,6.0,Smíšená,Novostavba,Osobní,No,Yes,False,False,False,False
19990,Praha 6,40,2,False,3,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,True
19990,Praha 9,32,1,False,4,6.0,Smíšená,Novostavba,Osobní,No,Yes,False,False,False,False
23990,Praha 4,75,3,False,2,,Panelová,Velmi dobrý,Osobní,No,Yes,True,False,False,False
20490,Praha 6,37,1,False,3,,Cihlová,Novostavba,Družstevní,No,Yes,True,False,True,True
19990,Praha 9,30,1,False,6,6.0,Smíšená,Novostavba,Osobní,No,Yes,False,False,False,True
16900,Praha 9,30,1,False,3,,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
26500,Praha 5,30,1,False,3,5.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
20000,Praha 3,45,2,False,4,,Cihlová,Dobrý,Osobní,No,No,False,False,True,False
48000,Praha 6,101,3,True,1,4.0,Smíšená,Velmi dobrý,Osobní,No,Unknown,False,True,True,True
19990,Praha 3,36,2,False,1,7.0,Smíšená,Dobrý,Osobní,Unknown,Yes,False,False,False,False
39400,Praha 7,70,3,False,2,,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,False,False
34900,Praha 8,56,2,False,11,,Smíšená,Novostavba,Osobní,Yes,Yes,True,False,False,False
27000,Praha 3,35,1,False,15,,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,False,True
29500,Praha 6,75,3,True,2,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,True
25000,Praha 1,70,2,False,4,4.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
39000,Praha 6,60,2,False,3,,Smíšená,Novostavba,Osobní,Yes,Yes,True,False,True,True
19990,Praha 9,30,1,False,4,6.0,Smíšená,Novostavba,Osobní,No,Yes,False,False,False,True
70000,Praha 5,130,3,False,2,3.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,True,True,False
35000,Praha 10,91,3,False,6,6.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,True,True,True,False
38500,Praha 1,94,3,True,2,,Cihlová,Po rekonstrukci,Osobní,No,Yes,False,False,False,False
19000,Praha 4,25,1,False,1,5.0,Smíšená,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
21000,Praha 1,50,1,False,5,5.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
25000,Praha 8,60,3,True,4,5.0,Cihlová,Po rekonstrukci,Osobní,No,Unknown,False,False,False,False
87000,Praha 1,151,5,True,3,,Cihlová,Dobrý,Osobní,No,Unknown,True,False,False,False
22000,Praha 10,49,2,False,4,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,False,False
24990,Praha 6,54,2,False,4,5.0,Cihlová,Novostavba,Družstevní,Partially,Yes,True,False,False,True
15000,Praha 3,26,1,False,5,7.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
16499,Praha 9,40,2,False,1,4.0,Smíšená,Dobrý,Osobní,Partially,Unknown,False,False,True,False
20000,Praha 5,38,1,False,4,7.0,Smíšená,Velmi dobrý,Osobní,Partially,Yes,True,False,False,False
25400,Praha 4,30,1,False,4,5.0,Smíšená,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
55000,Praha 1,121,3,False,6,,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
22900,Praha 9,38,1,False,5,5.0,Cihlová,Novostavba,Osobní,Yes,Unknown,False,True,False,False
20500,Praha 9,34,1,False,3,,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,False,True
19500,Praha 9,28,1,False,3,,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,False,True
28500,Praha 9,58,2,False,4,6.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,True,True
23990,Praha 4,82,2,False,10,11.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,False,False
22500,Praha 9,36,1,False,5,7.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,True,True
23500,Praha 9,42,1,False,3,6.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,True,True
37900,Praha 9,85,3,False,4,,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,True,False
21000,Praha 9,60,2,False,4,6.0,Cihlová,Novostavba,Osobní,No,Yes,False,False,False,True
17500,Praha 3,42,2,True,1,3.0,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
34500,Praha 6,70,4,True,2,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,False,False,False
21000,Praha 8,70,2,False,2,,Smíšená,Velmi dobrý,Osobní,No,Unknown,True,False,False,False
21000,Praha 9,63,1,False,4,7.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,False,False,True
75000,Praha 1,221,4,False,4,4.0,Cihlová,Novostavba,Osobní,Yes,Yes,False,False,False,False
31000,Praha 5,75,3,False,2,7.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
23500,Praha 9,47,2,False,5,7.0,Smíšená,Novostavba,Osobní,No,Yes,True,False,True,False
19900,Praha 3,45,2,False,1,,Cihlová,Dobrý,Osobní,Partially,No,True,False,False,False
16500,Praha 2,30,1,False,2,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
6500,Praha 4,20,1,False,7,8.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
20000,Praha 5,65,3,True,2,3.0,Kamenná,Dobrý,Osobní,Yes,Unknown,False,False,False,False
14800,Praha 1,53,2,False,2,5.0,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
37000,Praha 3,86,3,False,1,4.0,Smíšená,Novostavba,Osobní,Partially,Yes,True,True,True,True
18500,Praha 5,50,2,False,2,4.0,Cihlová,Po rekonstrukci,Osobní,Yes,Unknown,False,False,False,False
37000,Praha 5,113,3,False,4,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,True
35000,Praha 6,88,3,False,2,,Cihlová,Novostavba,Osobní,Unknown,Unknown,True,False,True,False
16900,Praha 7,31,1,False,1,6.0,Cihlová,Dobrý,Osobní,Yes,Yes,False,False,False,False
31500,Praha 3,81,2,False,2,11.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,True,False,True
21000,Praha 5,52,2,False,6,,Skeletová,Novostavba,Osobní,Unknown,Unknown,False,False,True,True
15000,Praha 4,16,1,False,1,1.0,Dřevostavba,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
17000,Praha 10,49,1,False,3,,Skeletová,Velmi dobrý,Osobní,Partially,Yes,False,True,False,False
33600,Praha 5,64,3,False,3,7.0,Cihlová,Velmi dobrý,Osobní,No,No,False,False,False,False
23000,Praha 10,48,2,False,2,2.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,True,True
23000,Praha 10,48,2,False,3,2.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,True,True
42000,Praha 2,110,3,False,5,5.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
25000,Praha 4,45,1,False,4,,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,True,False
29000,Praha 5,74,3,False,5,5.0,Cihlová,Novostavba,Osobní,No,Yes,True,False,True,False
25000,Praha 4,71,3,True,2,5.0,Cihlová,Dobrý,Osobní,Partially,No,False,False,False,False
25000,Praha 10,89,2,False,3,4.0,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
39500,Praha 7,76,3,False,8,8.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,True,False,False
26000,Praha 2,60,2,False,3,5.0,Smíšená,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
40000,Praha 2,85,3,False,4,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
22000,Praha 6,73,5,True,1,4.0,Cihlová,Dobrý,Osobní,Partially,Unknown,False,False,False,False
20990,Praha 9,59,2,False,5,,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,True,True,False
17990,Praha 5,31,1,False,2,,Cihlová,Novostavba,Osobní,Unknown,Unknown,True,False,False,False
42990,Praha 3,114,3,False,6,,Cihlová,Dobrý,Osobní,Unknown,Yes,False,False,False,False
26000,Praha 2,60,2,False,2,6.0,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
39500,Praha 5,100,3,False,2,,Panelová,Velmi dobrý,Osobní,Partially,Yes,True,False,False,True
39000,Praha 6,75,3,False,3,4.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,True,False,False
125000,Praha 1,265,6,True,6,7.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,True,True,False
25500,Praha 8,47,2,False,1,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,True,False,True,True
24900,Praha 5,53,2,False,3,6.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
39000,Praha 2,110,5,True,3,6.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,False,True,False
18500,Praha 8,44,2,False,2,15.0,Panelová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
14000,Praha 4,30,2,True,9,10.0,Panelová,Po rekonstrukci,Osobní,Yes,Yes,False,False,True,False
21500,Praha 5,80,2,False,5,5.0,Dřevostavba,Po rekonstrukci,Osobní,Yes,No,False,False,False,False
25000,Praha 5,65,2,False,6,7.0,Panelová,Po rekonstrukci,Osobní,Partially,Yes,True,False,False,False
15000,Praha 3,30,1,False,2,5.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,False,False,True,False
12500,Praha 5,32,2,True,8,8.0,Panelová,Dobrý,Osobní,No,Yes,False,False,True,False
26000,Praha 4,66,3,False,1,11.0,Panelová,Velmi dobrý,Osobní,Partially,No,True,False,True,False
16500,Praha 5,80,3,True,3,4.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
40000,Praha 2,80,3,False,4,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
13000,Praha 5,50,2,True,4,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
44000,Praha 2,96,3,False,5,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
26000,Praha 2,60,2,False,3,,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
75000,Praha 1,221,4,False,3,,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
79000,Praha 1,170,5,True,2,,Cihlová,Velmi dobrý,Osobní,No,Yes,False,True,False,False
89800,Praha 3,156,3,False,5,,Cihlová,Po rekonstrukci,Osobní,No,Yes,False,False,False,False
42000,Praha 2,110,3,False,5,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
125000,Praha 5,265,5,True,6,,Cihlová,Velmi dobrý,Osobní,No,Yes,True,True,False,True
23000,Praha 6,30,2,True,3,,Panelová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
39900,Praha 1,76,2,True,2,,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
25000,Praha 6,49,3,True,2,4.0,Cihlová,Po rekonstrukci,Osobní,No,No,False,False,False,False
31000,Praha 1,74,3,False,2,4.0,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
40000,Praha 2,80,3,False,3,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,True
26000,Praha 2,42,2,False,1,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
32000,Praha 2,59,3,False,3,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,False
42000,Praha 2,100,3,False,5,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,True,False,True
32500,Praha 2,87,4,True,4,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
29900,Praha 1,71,3,False,6,,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
17900,Praha 9,45,2,False,9,11.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
29000,Praha 8,70,3,False,6,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,True,False,True,True
18500,Praha 6,25,1,False,3,,Panelová,Dobrý,Osobní,Unknown,Unknown,False,False,False,False
22000,Praha 2,52,2,False,5,5.0,Cihlová,Dobrý,Osobní,Partially,Yes,False,False,False,False
17000,Praha 9,41,1,False,5,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
23900,Praha 8,69,4,True,8,12.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
24990,Praha 3,60,2,False,4,,Cihlová,Velmi dobrý,Osobní,No,Yes,True,False,False,False
23990,Praha 4,42,2,False,3,12.0,Panelová,Po rekonstrukci,Osobní,Unknown,Yes,False,False,True,False
21900,Praha 10,56,2,False,3,5.0,Smíšená,Novostavba,Osobní,Unknown,Yes,True,True,False,True
39900,Praha 10,108,3,False,3,6.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
26900,Praha 10,59,3,True,4,,Cihlová,Velmi dobrý,Osobní,No,No,False,False,False,False
30000,Praha 2,70,3,True,5,5.0,Cihlová,Dobrý,Družstevní,Unknown,Yes,False,False,False,False
25000,Praha 7,50,2,False,3,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
26500,Praha 9,49,2,False,3,,Smíšená,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
27900,Praha 3,70,2,False,6,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,True,True,False
46000,Praha 6,91,3,False,3,5.0,Cihlová,Novostavba,Osobní,Partially,Yes,True,True,False,True
15800,Praha 6,56,2,False,1,2.0,Smíšená,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
18900,Praha 4,47,2,False,12,,Panelová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
21000,Praha 6,58,2,False,1,,Cihlová,Novostavba,Osobní,Yes,Yes,False,True,False,False
46000,Praha 6,83,3,False,2,5.0,Cihlová,Dobrý,Osobní,Partially,Unknown,False,False,True,True
40000,Praha 6,80,3,False,6,5.0,Smíšená,Velmi dobrý,Osobní,No,Yes,True,False,True,True
48000,Praha 6,121,3,False,1,,Cihlová,Velmi dobrý,Osobní,No,Unknown,False,True,True,True
27000,Praha 4,75,2,False,2,2.0,Smíšená,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
29000,Praha 1,46,2,False,3,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
42000,Praha 2,93,3,False,6,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
30500,Praha 1,43,2,False,5,7.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
26000,Praha 1,24,1,False,5,6.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
17800,Praha 3,29,1,False,3,3.0,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
28500,Praha 1,33,2,False,4,6.0,Cihlová,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
29500,Praha 6,70,3,False,5,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,True,False
15000,Praha 3,28,1,False,5,,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
77500,Praha 3,156,4,False,12,15.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,True,True,False,True
32000,Praha 3,64,2,False,6,15.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,True,True,False,True
37000,Praha 7,93,4,True,5,7.0,Smíšená,Velmi dobrý,Osobní,Partially,Yes,True,False,True,False
39000,Praha 10,96,3,False,9,20.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,False,False,True
15000,Praha 3,45,2,True,4,5.0,Panelová,Po rekonstrukci,Osobní,Unknown,Yes,False,False,False,False
38000,Praha 7,86,3,False,3,6.0,Smíšená,Po rekonstrukci,Osobní,Yes,Yes,False,False,False,False
21900,Praha 9,37,1,False,6,,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,False,True,True
24500,Praha 9,49,2,False,5,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,True,False,True,True
35400,Praha 5,63,3,False,8,8.0,Cihlová,Novostavba,Osobní,Unknown,Yes,False,True,False,True
89800,Praha 3,156,3,False,6,6.0,Cihlová,Po rekonstrukci,Osobní,Yes,Unknown,False,False,False,False
14500,Praha 4,23,1,False,2,4.0,Cihlová,Po rekonstrukci,Osobní,No,Unknown,False,False,False,False
24000,Praha 8,65,3,True,2,2.0,Cihlová,Po rekonstrukci,Osobní,No,No,False,False,False,False
21500,Praha 4,50,2,False,4,5.0,Cihlová,Dobrý,Osobní,Yes,Unknown,False,False,False,False
25000,Praha 8,58,2,False,2,4.0,Cihlová,Velmi dobrý,Osobní,Yes,No,False,False,False,False
28000,Praha 4,81,4,True,2,8.0,Cihlová,Dobrý,Osobní,Unknown,Unknown,False,False,True,False
23000,Praha 4,81,3,True,5,,Cihlová,Dobrý,Osobní,Unknown,Unknown,True,False,False,False
20000,Praha 6,51,2,False,2,3.0,Cihlová,Po rekonstrukci,Osobní,Partially,Unknown,False,False,False,False
15900,Praha 9,36,1,False,3,,Skeletová,Novostavba,Osobní,Unknown,Yes,True,False,True,False
45000,Praha 6,58,2,False,6,,Smíšená,Novostavba,Osobní,Yes,Yes,False,False,True,True
38000,Praha 1,60,2,True,1,,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
26000,Praha 7,37,1,False,4,5.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,True,False,False,False
47800,Praha 7,82,3,False,3,7.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,True,False,True,False
47600,Praha 7,83,3,False,1,7.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,True,True,False
19900,Praha 9,32,1,False,6,,Cihlová,Novostavba,Osobní,Unknown,Unknown,False,False,True,True
29900,Praha 1,79,2,False,5,9.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,True,False
23000,Praha 10,56,3,True,2,,Panelová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
22000,Praha 6,53,2,False,2,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
25000,Praha 8,50,2,False,1,,Smíšená,Po rekonstrukci,Družstevní,Yes,Unknown,False,False,False,True
20000,Praha 6,40,2,False,5,,Smíšená,Po rekonstrukci,Osobní,Partially,Yes,False,False,True,False
29000,Praha 7,64,3,True,1,6.0,Smíšená,Po rekonstrukci,Osobní,No,Yes,False,False,False,False
39000,Praha 5,107,4,False,2,2.0,Smíšená,Velmi dobrý,Osobní,No,Unknown,False,False,False,False
25999,Praha 8,44,2,False,6,10.0,Panelová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,False
41000,Praha 6,108,3,False,4,6.0,Cihlová,Velmi dobrý,Osobní,No,Yes,True,False,False,False
14990,Praha 10,24,1,False,1,,Cihlová,Dobrý,Osobní,Yes,No,False,False,True,False
20990,Praha 7,55,2,False,1,,Cihlová,Velmi dobrý,Družstevní,Unknown,Unknown,False,False,False,False
15900,Praha 4,23,1,False,1,,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,True,False,False
25000,Praha 4,55,2,False,2,4.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,True,False,False,False
18000,Praha 5,36,2,False,2,3.0,Cihlová,Velmi dobrý,Osobní,Partially,Unknown,False,False,False,True
50000,Praha 5,141,5,False,3,3.0,Cihlová,Novostavba,Osobní,No,Unknown,False,True,True,True
17900,Praha 4,41,2,False,2,6.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,True,False
21500,Praha 10,45,2,False,4,6.0,Skeletová,Novostavba,Osobní,Yes,Yes,True,False,True,True
18000,Praha 9,36,1,False,4,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
18000,Praha 7,42,1,False,5,8.0,Cihlová,Novostavba,Osobní,Partially,Yes,True,False,False,False
17990,Praha 5,42,2,True,3,,Cihlová,Velmi dobrý,Osobní,Yes,Yes,True,True,False,False
20500,Praha 3,50,3,True,1,5.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
25000,Praha 8,80,5,True,6,,Panelová,Dobrý,Osobní,Partially,Yes,False,False,True,False
22000,Praha 10,57,2,False,5,7.0,Smíšená,Novostavba,Osobní,Unknown,Yes,True,False,True,True
15000,Praha 5,25,1,False,2,3.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
28000,Praha 5,50,2,False,4,5.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,True,False,True,False
25990,Praha 9,80,4,True,2,,Panelová,Velmi dobrý,Osobní,No,Yes,True,False,True,False
18000,Praha 5,65,1,False,1,4.0,Cihlová,Velmi dobrý,Osobní,Unknown,Yes,False,False,False,False
14900,Praha 9,20,1,False,2,3.0,Cihlová,Velmi dobrý,Osobní,No,No,False,False,False,False
129000,Praha 1,184,6,True,4,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
65000,Praha 1,130,4,False,3,6.0,Cihlová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
89800,Praha 3,138,4,True,3,6.0,Cihlová,Po rekonstrukci,Osobní,No,Yes,False,False,False,True
24000,Praha 2,41,2,True,1,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
49800,Praha 3,60,2,False,5,5.0,Cihlová,Po rekonstrukci,Osobní,No,Unknown,False,False,False,False
79000,Praha 1,135,5,True,3,5.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
17000,Praha 5,36,1,False,2,,Skeletová,Novostavba,Osobní,Unknown,Unknown,True,False,False,False
25800,Praha 3,50,2,False,3,6.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
87000,Praha 1,151,5,True,3,5.0,Cihlová,Velmi dobrý,Osobní,No,Yes,False,False,False,False
49000,Praha 4,82,3,False,1,4.0,Cihlová,Novostavba,Osobní,Partially,Yes,False,True,True,False
27500,Praha 1,39,2,False,6,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Yes,False,False,False,False
21000,Praha 5,58,3,True,4,4.0,Cihlová,Po rekonstrukci,Osobní,Yes,Unknown,True,False,True,False
30000,Praha 2,78,2,False,6,6.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,False,False,False,False
19000,Praha 4,55,2,False,6,13.0,Panelová,Velmi dobrý,Družstevní,No,Yes,False,False,True,False
22000,Praha 6,65,2,False,2,6.0,Cihlová,Novostavba,Osobní,Yes,Yes,True,False,True,False
37000,Praha 3,60,2,False,6,,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
19500,Praha 3,29,1,False,4,,Cihlová,Po rekonstrukci,Osobní,Unknown,Unknown,False,False,False,False
23000,Praha 6,73,4,True,2,3.0,Cihlová,Dobrý,Osobní,No,No,False,False,False,False
27900,Praha 3,56,3,False,4,5.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Yes,False,False,False,False
21900,Praha 3,34,2,False,3,4.0,Cihlová,Po rekonstrukci,Osobní,Unknown,Yes,False,False,False,False
48150,Praha 5,107,4,False,1,8.0,Smíšená,Velmi dobrý,Osobní,Yes,Yes,True,True,False,False
21000,Praha 3,52,2,False,4,8.0,Cihlová,Po rekonstrukci,Osobní,Partially,Yes,True,False,False,False
22000,Praha 4,61,3,False,5,15.0,Panelová,Velmi dobrý,Osobní,Partially,Yes,False,False,False,False
25000,Praha 10,59,3,True,3,,Cihlová,Velmi dobrý,Osobní,Unknown,Unknown,False,False,False,False
24000,Praha 6,50,2,False,2,4.0,Cihlová,Velmi dobrý,Osobní,Yes,Unknown,True,False,True,False
29990,Praha 6,70,2,False,1,2.0,Smíšená,Velmi dobrý,Osobní,Yes,Unknown,True,False,True,False
